query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2024_IJB_P1,IJB,2024,P1,5,number,,,[24],hit,0,0.0,[],1.0,0.25,0.5,1.0,0.4,0.5,"[154, 24, 5, 39]","['Grampian-2023-2024:p0154_000', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0005_001', 'Grampian-2023-2024:p0039_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_P1,IJB,2024,P1,10,number,,,[24],hit,0,0.0,[],1.0,0.125,0.5,1.0,0.2,0.5,"[154, 24, 5, 39, 22, 47, 41, 157]","['Grampian-2023-2024:p0154_000', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0005_001', 'Grampian-2023-2024:p0039_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_01,DEL,2024,1,1,number,,,[10],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[11],['Grampian-2023-2024:p0011_000'],['Grampian-2023-2024']
Q_2024_DEL_01,DEL,2024,1,3,number,,,[10],hit,0,0.0,[],1.0,0.5,0.5,1.0,0.6666666666666666,0.5,"[11, 10]","['Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0010_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_01,DEL,2024,1,5,number,,,[10],hit,0,0.0,[],1.0,0.25,0.5,1.0,0.4,0.5,"[11, 10, 54, 53]","['Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0054_000', 'Grampian-2023-2024:p0053_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_01,DEL,2024,1,10,number,,,[10],hit,0,0.0,[],1.0,0.14285714285714285,0.5,1.0,0.2,0.5,"[11, 10, 54, 53, 24, 62, 6]","['Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0054_000', 'Grampian-2023-2024:p0053_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_02,DEL,2024,2,1,number,,,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2023-2024:p0010_001'],['Grampian-2023-2024']
Q_2024_DEL_02,DEL,2024,2,3,number,,,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 11, 87]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0087_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_02,DEL,2024,2,5,number,,,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 11, 87, 14, 12]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0087_000', 'Grampian-2023-2024:p0014_000', 'Grampian-2023-2024:p0012_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_02,DEL,2024,2,10,number,,,[10],hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,"[10, 11, 87, 14, 12, 16, 66, 34, 43, 17]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0087_000', 'Grampian-2023-2024:p0014_000', 'Grampian-2023-2024:p0012_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_03,DEL,2024,3,1,number,,,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2023-2024:p0010_001'],['Grampian-2023-2024']
Q_2024_DEL_03,DEL,2024,3,3,number,,,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 11, 87]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0087_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_03,DEL,2024,3,5,number,,,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 11, 87, 14, 13]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0087_000', 'Grampian-2023-2024:p0014_000', 'Grampian-2023-2024:p0013_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_03,DEL,2024,3,10,number,,,[10],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[10, 11, 87, 14, 13, 12, 16, 147, 66]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0087_000', 'Grampian-2023-2024:p0014_000', 'Grampian-2023-2024:p0013_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_P1,DEL,2024,P1,1,number,,,[11],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[10],['Grampian-2023-2024:p0010_001'],['Grampian-2023-2024']
Q_2024_DEL_P1,DEL,2024,P1,3,number,,,[11],hit,0,0.0,[],1.0,0.5,0.5,1.0,0.3333333333333333,0.5,"[10, 11]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0010_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_P1,DEL,2024,P1,5,number,,,[11],hit,0,0.0,[],1.0,0.25,0.5,1.0,0.2,0.5,"[10, 11, 54, 147]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0054_000', 'Grampian-2023-2024:p0147_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_DEL_P1,DEL,2024,P1,10,number,,,[11],hit,0,0.0,[],1.0,0.125,0.5,1.0,0.1,0.5,"[10, 11, 54, 147, 17, 62, 110, 29]","['Grampian-2023-2024:p0010_001', 'Grampian-2023-2024:p0011_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0054_000', 'Grampian-2023-2024:p0147_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_STR_01,STR,2024,1,1,text,,,[10],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[53],['Grampian-2023-2024:p0053_000'],['Grampian-2023-2024']
Q_2024_STR_01,STR,2024,1,3,text,,,[10],hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,"[53, 10, 6]","['Grampian-2023-2024:p0053_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0006_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_STR_01,STR,2024,1,5,text,,,[10],hit,0,0.0,[],1.0,0.25,0.5,1.0,0.2,0.5,"[53, 10, 6, 54]","['Grampian-2023-2024:p0053_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0006_000', 'Grampian-2023-2024:p0006_001', 'Grampian-2023-2024:p0054_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_STR_01,STR,2024,1,10,text,,,[10],hit,0,0.0,[],1.0,0.125,0.5,1.0,0.1,0.5,"[53, 10, 6, 54, 63, 8, 108, 46]","['Grampian-2023-2024:p0053_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0006_000', 'Grampian-2023-2024:p0006_001', 'Grampian-2023-2024:p0054_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_STR_P1,STR,2024,P1,1,text,,,[10],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[53],['Grampian-2023-2024:p0053_000'],['Grampian-2023-2024']
Q_2024_STR_P1,STR,2024,P1,3,text,,,[10],hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,"[53, 10, 46]","['Grampian-2023-2024:p0053_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0046_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_STR_P1,STR,2024,P1,5,text,,,[10],hit,0,0.0,[],1.0,0.25,0.5,1.0,0.2,0.5,"[53, 10, 46, 58]","['Grampian-2023-2024:p0053_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0046_000', 'Grampian-2023-2024:p0053_001', 'Grampian-2023-2024:p0058_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_STR_P1,STR,2024,P1,10,text,,,[10],hit,0,0.0,[],1.0,0.125,0.5,1.0,0.1,0.5,"[53, 10, 46, 58, 57, 20, 54, 8]","['Grampian-2023-2024:p0053_000', 'Grampian-2023-2024:p0010_000', 'Grampian-2023-2024:p0046_000', 'Grampian-2023-2024:p0053_001', 'Grampian-2023-2024:p0058_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_01,AE,2024,1,1,number,,,[12],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[12],['Grampian-2023-2024:p0012_000'],['Grampian-2023-2024']
Q_2024_AE_01,AE,2024,1,3,number,,,[12],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[12, 87, 17]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0087_000', 'Grampian-2023-2024:p0017_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_01,AE,2024,1,5,number,,,[12],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[12, 87, 17, 84, 14]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0087_000', 'Grampian-2023-2024:p0017_000', 'Grampian-2023-2024:p0084_000', 'Grampian-2023-2024:p0014_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_01,AE,2024,1,10,number,,,[12],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[12, 87, 17, 84, 14, 13, 15, 16, 131]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0087_000', 'Grampian-2023-2024:p0017_000', 'Grampian-2023-2024:p0084_000', 'Grampian-2023-2024:p0014_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_02,AE,2024,2,1,number,,,[12],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[12],['Grampian-2023-2024:p0012_000'],['Grampian-2023-2024']
Q_2024_AE_02,AE,2024,2,3,number,,,[12],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[12, 52, 34]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0052_001', 'Grampian-2023-2024:p0034_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_02,AE,2024,2,5,number,,,[12],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,"[12, 52, 34, 17]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0052_001', 'Grampian-2023-2024:p0034_001', 'Grampian-2023-2024:p0052_000', 'Grampian-2023-2024:p0017_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_02,AE,2024,2,10,number,,,[12],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[12, 52, 34, 17, 13, 106, 131, 116, 30]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0052_001', 'Grampian-2023-2024:p0034_001', 'Grampian-2023-2024:p0052_000', 'Grampian-2023-2024:p0017_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_P1,AE,2024,P1,1,number,,,[12],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[12],['Grampian-2023-2024:p0012_000'],['Grampian-2023-2024']
Q_2024_AE_P1,AE,2024,P1,3,number,,,[12],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[12, 13, 14]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0013_000', 'Grampian-2023-2024:p0014_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_P1,AE,2024,P1,5,number,,,[12],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[12, 13, 14, 17, 8]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0013_000', 'Grampian-2023-2024:p0014_000', 'Grampian-2023-2024:p0017_000', 'Grampian-2023-2024:p0008_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_AE_P1,AE,2024,P1,10,number,,,[12],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[12, 13, 14, 17, 8, 147, 66, 81, 131]","['Grampian-2023-2024:p0012_000', 'Grampian-2023-2024:p0013_000', 'Grampian-2023-2024:p0014_000', 'Grampian-2023-2024:p0017_000', 'Grampian-2023-2024:p0008_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_01,GOV,2024,1,1,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[26],['Grampian-2023-2024:p0026_000'],['Grampian-2023-2024']
Q_2024_GOV_01,GOV,2024,1,3,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[26, 160]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0160_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_01,GOV,2024,1,5,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[26, 160, 37]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0160_000', 'Grampian-2023-2024:p0037_000', 'Grampian-2023-2024:p0160_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_01,GOV,2024,1,10,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[26, 160, 37, 22, 68, 40, 8, 154]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0160_000', 'Grampian-2023-2024:p0037_000', 'Grampian-2023-2024:p0160_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_02,GOV,2024,2,1,number,,,[26],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[26],['Grampian-2023-2024:p0026_001'],['Grampian-2023-2024']
Q_2024_GOV_02,GOV,2024,2,3,number,,,[26],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[26, 27]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_02,GOV,2024,2,5,number,,,[26],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[26, 27, 129]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:table_p0129', 'Grampian-2023-2024:p0027_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_02,GOV,2024,2,10,number,,,[26],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[26, 27, 129, 99, 31, 70, 24]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:table_p0129', 'Grampian-2023-2024:p0027_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_03,GOV,2024,3,1,number,,,[26],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[26],['Grampian-2023-2024:p0026_000'],['Grampian-2023-2024']
Q_2024_GOV_03,GOV,2024,3,3,number,,,[26],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[26, 24, 147]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0024_000', 'Grampian-2023-2024:p0147_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_03,GOV,2024,3,5,number,,,[26],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[26, 24, 147]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0024_000', 'Grampian-2023-2024:p0147_001', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0026_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_03,GOV,2024,3,10,number,,,[26],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[26, 24, 147, 34, 157, 156, 118]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0024_000', 'Grampian-2023-2024:p0147_001', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0026_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_P1,GOV,2024,P1,1,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[26],['Grampian-2023-2024:p0026_000'],['Grampian-2023-2024']
Q_2024_GOV_P1,GOV,2024,P1,3,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[26, 45, 27]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0045_000', 'Grampian-2023-2024:p0027_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_P1,GOV,2024,P1,5,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[26, 45, 27, 65, 153]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0045_000', 'Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0065_001', 'Grampian-2023-2024:p0153_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOV_P1,GOV,2024,P1,10,text,,,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[26, 45, 27, 65, 153, 99, 50, 40, 59, 160]","['Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0045_000', 'Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0065_001', 'Grampian-2023-2024:p0153_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_ESC_01,ESC,2024,1,1,text,,,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[27],['Grampian-2023-2024:p0027_001'],['Grampian-2023-2024']
Q_2024_ESC_01,ESC,2024,1,3,text,,,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[27, 4, 62]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0004_001', 'Grampian-2023-2024:p0062_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_ESC_01,ESC,2024,1,5,text,,,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[27, 4, 62, 145]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0004_001', 'Grampian-2023-2024:p0062_000', 'Grampian-2023-2024:p0062_001', 'Grampian-2023-2024:p0145_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_ESC_01,ESC,2024,1,10,text,,,[28],hit,0,0.0,[],1.0,0.125,0.2,1.0,0.2,0.16666666666666666,"[27, 4, 62, 145, 28, 79, 60, 8]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0004_001', 'Grampian-2023-2024:p0062_000', 'Grampian-2023-2024:p0062_001', 'Grampian-2023-2024:p0145_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_PLAN_01,PLAN,2024,1,1,text,,,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[27],['Grampian-2023-2024:p0027_001'],['Grampian-2023-2024']
Q_2024_PLAN_01,PLAN,2024,1,3,text,,,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[27, 70, 8]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0008_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_PLAN_01,PLAN,2024,1,5,text,,,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[27, 70, 8]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0008_001', 'Grampian-2023-2024:p0008_000', 'Grampian-2023-2024:p0027_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_PLAN_01,PLAN,2024,1,10,text,,,[28],hit,0,0.0,[],1.0,0.14285714285714285,0.2,1.0,0.1,0.14285714285714285,"[27, 70, 8, 43, 28, 65, 39]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0008_001', 'Grampian-2023-2024:p0008_000', 'Grampian-2023-2024:p0027_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOPES_01,GOPES,2024,1,1,text,,,[56],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[56],['Grampian-2023-2024:p0056_000'],['Grampian-2023-2024']
Q_2024_GOPES_01,GOPES,2024,1,3,text,,,[56],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[56, 8, 34]","['Grampian-2023-2024:p0056_000', 'Grampian-2023-2024:p0008_001', 'Grampian-2023-2024:p0034_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOPES_01,GOPES,2024,1,5,text,,,[56],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[56, 8, 34, 33]","['Grampian-2023-2024:p0056_000', 'Grampian-2023-2024:p0008_001', 'Grampian-2023-2024:p0034_001', 'Grampian-2023-2024:p0056_001', 'Grampian-2023-2024:p0033_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOPES_01,GOPES,2024,1,10,text,,,[56],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[56, 8, 34, 33, 147, 106, 5]","['Grampian-2023-2024:p0056_000', 'Grampian-2023-2024:p0008_001', 'Grampian-2023-2024:p0034_001', 'Grampian-2023-2024:p0056_001', 'Grampian-2023-2024:p0033_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOPES_P1,GOPES,2024,P1,1,text,,,[56],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[56],['Grampian-2023-2024:p0056_000'],['Grampian-2023-2024']
Q_2024_GOPES_P1,GOPES,2024,P1,3,text,,,[56],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[56, 8, 57]","['Grampian-2023-2024:p0056_000', 'Grampian-2023-2024:p0008_000', 'Grampian-2023-2024:p0057_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOPES_P1,GOPES,2024,P1,5,text,,,[56],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[56, 8, 57, 59, 58]","['Grampian-2023-2024:p0056_000', 'Grampian-2023-2024:p0008_000', 'Grampian-2023-2024:p0057_000', 'Grampian-2023-2024:p0059_000', 'Grampian-2023-2024:p0058_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_GOPES_P1,GOPES,2024,P1,10,text,,,[56],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,"[56, 8, 57, 59, 58, 54, 4, 3, 19]","['Grampian-2023-2024:p0056_000', 'Grampian-2023-2024:p0008_000', 'Grampian-2023-2024:p0057_000', 'Grampian-2023-2024:p0059_000', 'Grampian-2023-2024:p0058_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
