query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2023_IJB_02,IJB,2023,2,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.3,1.0,"[21, 22, 148, 19, 90, 26]","['Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0021_002', 'Grampian-2022-2023:p0022_000', 'Grampian-2022-2023:p0022_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_03,IJB,2023,3,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[21],['Grampian-2022-2023:p0021_002'],['Grampian-2022-2023']
Q_2023_IJB_03,IJB,2023,3,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[21, 31]","['Grampian-2022-2023:p0021_002', 'Grampian-2022-2023:p0031_000', 'Grampian-2022-2023:p0021_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_03,IJB,2023,3,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[21, 31, 22]","['Grampian-2022-2023:p0021_002', 'Grampian-2022-2023:p0031_000', 'Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0022_001', 'Grampian-2022-2023:p0022_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_03,IJB,2023,3,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.3,1.0,"[21, 31, 22, 6, 5]","['Grampian-2022-2023:p0021_002', 'Grampian-2022-2023:p0031_000', 'Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0022_001', 'Grampian-2022-2023:p0022_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_04,IJB,2023,4,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[21],['Grampian-2022-2023:p0021_001'],['Grampian-2022-2023']
Q_2023_IJB_04,IJB,2023,4,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[21, 22]","['Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_04,IJB,2023,4,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6,1.0,"[21, 22]","['Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_000', 'Grampian-2022-2023:p0021_002', 'Grampian-2022-2023:p0022_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_04,IJB,2023,4,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.3,1.0,"[21, 22, 148, 26, 90, 19]","['Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_000', 'Grampian-2022-2023:p0021_002', 'Grampian-2022-2023:p0022_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_05,IJB,2023,5,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[5],['Grampian-2022-2023:p0005_001'],['Grampian-2022-2023']
Q_2023_IJB_05,IJB,2023,5,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[5, 6, 24]","['Grampian-2022-2023:p0005_001', 'Grampian-2022-2023:p0006_001', 'Grampian-2022-2023:p0024_002']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_05,IJB,2023,5,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[5, 6, 24, 148, 53]","['Grampian-2022-2023:p0005_001', 'Grampian-2022-2023:p0006_001', 'Grampian-2022-2023:p0024_002', 'Grampian-2022-2023:p0148_000', 'Grampian-2022-2023:p0053_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_05,IJB,2023,5,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],hit,0,0.0,[],1.0,0.125,0.14285714285714285,1.0,0.1,0.125,"[5, 6, 24, 148, 53, 36, 22, 149]","['Grampian-2022-2023:p0005_001', 'Grampian-2022-2023:p0006_001', 'Grampian-2022-2023:p0024_002', 'Grampian-2022-2023:p0148_000', 'Grampian-2022-2023:p0053_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_06,IJB,2023,6,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[22],['Grampian-2022-2023:p0022_001'],['Grampian-2022-2023']
Q_2023_IJB_06,IJB,2023,6,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,"[22, 21]","['Grampian-2022-2023:p0022_001', 'Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_06,IJB,2023,6,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.4,1.0,"[22, 21]","['Grampian-2022-2023:p0022_001', 'Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_000', 'Grampian-2022-2023:p0021_002']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_06,IJB,2023,6,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[22],hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.2,1.0,"[22, 21, 148, 26, 90, 19]","['Grampian-2022-2023:p0022_001', 'Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_000', 'Grampian-2022-2023:p0021_002']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_P1,IJB,2023,P1,1,text,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[21],['Grampian-2022-2023:p0021_001'],['Grampian-2022-2023']
Q_2023_IJB_P1,IJB,2023,P1,3,text,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[21, 22]","['Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_P1,IJB,2023,P1,5,text,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6,1.0,"[21, 22]","['Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_001', 'Grampian-2022-2023:p0022_000', 'Grampian-2022-2023:p0021_002']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_IJB_P1,IJB,2023,P1,10,text,Grampian-2022-2023,PERFORMANCE REPORT,[21],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.3,1.0,"[21, 22, 26, 29, 19, 90, 39]","['Grampian-2022-2023:p0021_001', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0022_001', 'Grampian-2022-2023:p0022_000', 'Grampian-2022-2023:p0021_002']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_01,AE,2023,1,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2022-2023:p0010_000'],['Grampian-2022-2023']
Q_2023_AE_01,AE,2023,1,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 11, 12]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_01,AE,2023,1,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 11, 12, 3, 31]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0003_000', 'Grampian-2022-2023:p0031_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_01,AE,2023,1,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,"[10, 11, 12, 3, 31, 20, 54, 32, 13, 14]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0003_000', 'Grampian-2022-2023:p0031_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_02,AE,2023,2,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2022-2023:p0010_000'],['Grampian-2022-2023']
Q_2023_AE_02,AE,2023,2,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 79, 12]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0079_000', 'Grampian-2022-2023:p0012_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_02,AE,2023,2,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 79, 12, 11, 14]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0079_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0014_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_02,AE,2023,2,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,"[10, 79, 12, 11, 14, 13, 8, 48, 30, 72]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0079_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0014_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_03,AE,2023,3,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2022-2023:p0010_000'],['Grampian-2022-2023']
Q_2023_AE_03,AE,2023,3,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 12, 20]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0020_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_03,AE,2023,3,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 12, 20, 31, 4]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0020_001', 'Grampian-2022-2023:p0031_000', 'Grampian-2022-2023:p0004_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_03,AE,2023,3,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,"[10, 12, 20, 31, 4, 79, 11, 54]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0020_001', 'Grampian-2022-2023:p0031_000', 'Grampian-2022-2023:p0004_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_04,AE,2023,4,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2022-2023:p0010_000'],['Grampian-2022-2023']
Q_2023_AE_04,AE,2023,4,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 12, 20]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0020_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_04,AE,2023,4,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 12, 20, 31, 4]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0020_001', 'Grampian-2022-2023:p0031_000', 'Grampian-2022-2023:p0004_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_04,AE,2023,4,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,"[10, 12, 20, 31, 4, 79, 11, 54]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0020_001', 'Grampian-2022-2023:p0031_000', 'Grampian-2022-2023:p0004_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_P1,AE,2023,P1,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2022-2023:p0010_000'],['Grampian-2022-2023']
Q_2023_AE_P1,AE,2023,P1,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 79, 67]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0079_000', 'Grampian-2022-2023:p0067_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_P1,AE,2023,P1,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 79, 67, 109, 110]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0079_000', 'Grampian-2022-2023:p0067_000', 'Grampian-2022-2023:p0109_002', 'Grampian-2022-2023:p0110_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_AE_P1,AE,2023,P1,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[10],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[10, 79, 67, 109, 110, 19, 151, 121, 26]","['Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0079_000', 'Grampian-2022-2023:p0067_000', 'Grampian-2022-2023:p0109_002', 'Grampian-2022-2023:p0110_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_01,DEL,2023,1,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[11],['Grampian-2022-2023:p0011_000'],['Grampian-2022-2023']
Q_2023_DEL_01,DEL,2023,1,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[11, 12, 9]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0009_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_01,DEL,2023,1,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,"[11, 12, 9, 10]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0009_001', 'Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0009_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_01,DEL,2023,1,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[11, 12, 9, 10, 17, 14, 13, 31, 54]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0009_001', 'Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0009_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_02,DEL,2023,2,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[12],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[11],['Grampian-2022-2023:p0011_000'],['Grampian-2022-2023']
Q_2023_DEL_02,DEL,2023,2,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[12],hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,"[11, 12, 10]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0010_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_02,DEL,2023,2,5,number,Grampian-2022-2023,PERFORMANCE REPORT,[12],hit,0,0.0,[],1.0,0.2,0.5,1.0,0.2,0.5,"[11, 12, 10, 14, 29]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0014_000', 'Grampian-2022-2023:p0029_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_02,DEL,2023,2,10,number,Grampian-2022-2023,PERFORMANCE REPORT,[12],hit,0,0.0,[],1.0,0.1,0.5,1.0,0.1,0.5,"[11, 12, 10, 14, 29, 17, 27, 31, 147, 59]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0014_000', 'Grampian-2022-2023:p0029_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_P1,DEL,2023,P1,1,text,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[11],['Grampian-2022-2023:p0011_000'],['Grampian-2022-2023']
Q_2023_DEL_P1,DEL,2023,P1,3,text,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[11, 21, 6]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0006_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_P1,DEL,2023,P1,5,text,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[11, 21, 6, 12, 10]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0006_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0010_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_DEL_P1,DEL,2023,P1,10,text,Grampian-2022-2023,PERFORMANCE REPORT,[11],hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,"[11, 21, 6, 12, 10, 118, 39, 136, 54, 24]","['Grampian-2022-2023:p0011_000', 'Grampian-2022-2023:p0021_000', 'Grampian-2022-2023:p0006_000', 'Grampian-2022-2023:p0012_000', 'Grampian-2022-2023:p0010_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_GOV_01,GOV,2023,1,1,text,Grampian-2022-2023,PERFORMANCE REPORT,[23],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[23],['Grampian-2022-2023:p0023_000'],['Grampian-2022-2023']
Q_2023_GOV_01,GOV,2023,1,3,text,Grampian-2022-2023,PERFORMANCE REPORT,[23],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[23, 30, 24]","['Grampian-2022-2023:p0023_000', 'Grampian-2022-2023:p0030_001', 'Grampian-2022-2023:p0024_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_GOV_01,GOV,2023,1,5,text,Grampian-2022-2023,PERFORMANCE REPORT,[23],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[23, 30, 24, 80]","['Grampian-2022-2023:p0023_000', 'Grampian-2022-2023:p0030_001', 'Grampian-2022-2023:p0024_000', 'Grampian-2022-2023:p0023_001', 'Grampian-2022-2023:p0080_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_GOV_01,GOV,2023,1,10,text,Grampian-2022-2023,PERFORMANCE REPORT,[23],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[23, 30, 24, 80, 127, 48, 78]","['Grampian-2022-2023:p0023_000', 'Grampian-2022-2023:p0030_001', 'Grampian-2022-2023:p0024_000', 'Grampian-2022-2023:p0023_001', 'Grampian-2022-2023:p0080_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_GOV_02,GOV,2023,2,1,text,Grampian-2022-2023,PERFORMANCE REPORT,[24],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[92],['Grampian-2022-2023:p0092_000'],['Grampian-2022-2023']
Q_2023_GOV_02,GOV,2023,2,3,text,Grampian-2022-2023,PERFORMANCE REPORT,[24],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,"[92, 36, 24]","['Grampian-2022-2023:p0092_000', 'Grampian-2022-2023:p0036_001', 'Grampian-2022-2023:p0024_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_GOV_02,GOV,2023,2,5,text,Grampian-2022-2023,PERFORMANCE REPORT,[24],hit,0,0.0,[],1.0,0.2,0.3333333333333333,1.0,0.2,0.3333333333333333,"[92, 36, 24, 39, 60]","['Grampian-2022-2023:p0092_000', 'Grampian-2022-2023:p0036_001', 'Grampian-2022-2023:p0024_000', 'Grampian-2022-2023:p0039_000', 'Grampian-2022-2023:p0060_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_GOV_02,GOV,2023,2,10,text,Grampian-2022-2023,PERFORMANCE REPORT,[24],hit,0,0.0,[],1.0,0.1,0.3333333333333333,1.0,0.1,0.3333333333333333,"[92, 36, 24, 39, 60, 35, 78, 55, 81, 43]","['Grampian-2022-2023:p0092_000', 'Grampian-2022-2023:p0036_001', 'Grampian-2022-2023:p0024_000', 'Grampian-2022-2023:p0039_000', 'Grampian-2022-2023:p0060_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_2023_FIN_09,FIN,2023,9,1,number,Grampian-2022-2023,PERFORMANCE REPORT,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[20],['Grampian-2022-2023:p0020_001'],['Grampian-2022-2023']
Q_2023_FIN_09,FIN,2023,9,3,number,Grampian-2022-2023,PERFORMANCE REPORT,[25],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[20, 24, 78]","['Grampian-2022-2023:p0020_001', 'Grampian-2022-2023:p0024_001', 'Grampian-2022-2023:p0078_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
